State,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
California,Transportation and utilities,Millions of current dollars,46096.3,47247.5,49362.4,52437.7,48406.1,54038.5,55821.4,59649.4,61413.2,71256,71117.4,70818.8,70620.6,75124,78106.2,78060.3,82711.4,87406.7,94366,101330.7,109601.4,118318.7,129829.4
California,Manufacturing and information,Millions of current dollars,220184.1,235725.4,267446.2,290615.6,270672.4,263193.1,282008.3,301469.9,328465.6,349843.4,370948.9,392082.5,363529.8,374914.5,378235.3,392081.3,434610,457819.3,499744,529087.2,582599.7,624912.6,661865.5
California,Private goods-producing industries 2/,Millions of current dollars,216665.1,226808.2,249086.6,285583,260645,246708.6,271877.1,299238,338861,362410.4,378274.4,378389.3,340704.7,335753.8,338135.4,357510.1,381568.1,401970.5,415770.1,427531.9,469638.8,507528,526194
California,Private services-providing industries 3/,Millions of current dollars,719532.5,777916.5,841607.6,906869.6,937886.5,984174.8,1029029.8,1083382.4,1144924.6,1223569.6,1278178.7,1311742.9,1295157.7,1360707.7,1422168.2,1491015.6,1563619,1643845.7,1751703.3,1824608,1938934.2,2052146.3,2179622.5
Colorado,All industry total,Millions of current dollars,136898.7,150330,163763.3,180063.2,186695.8,190019,196126.5,204167.2,220783.7,232646.7,248446.5,258871.7,251227.7,258300.2,267516.1,276823.1,292140.5,309542.6,320721.1,329911.7,348898.1,371424.6,392218
Colorado, Private industries,Millions of current dollars,117930.1,130671.9,142953.6,158258.3,163214.6,164800.2,169911.4,177095.8,192397.2,203598.3,218655.2,226923,218306.8,224364.8,233316.8,242101.9,256474.9,272288.5,281258.2,288912.2,305947.5,326392,344956.9
Colorado,"  Agriculture, forestry, fishing and hunting",Millions of current dollars,1490.4,1532.7,1525.8,1484.7,1838.6,1517.9,1574.6,2056.1,2099,1959.7,2473.4,2156.4,2022.4,2260.2,2768.7,2546.7,2647.2,2688.4,2743.1,2576.5,2322.6,2429.9,2447.6
Colorado,   Farms,Millions of current dollars,1365.8,1400.2,1379.9,1331.9,1673.9,1356,1405.2,1880.9,1911.2,1736.4,2250.1,1936.5,1767.5,1987,2485.6,2230.3,2317.9,2350.8,2391.9,2231.8,1952.3,2047.4,2055.7
Colorado,"   Forestry, fishing, and related activities",Millions of current dollars,124.7,132.4,145.9,152.8,164.7,161.9,169.4,175.1,187.8,223.4,223.3,219.9,254.9,273.2,283.1,316.4,329.3,337.6,351.2,344.7,370.3,382.5,392
Colorado,"  Mining, quarrying, and oil and gas extraction",Millions of current dollars,1884.1,1809.2,1793.2,2418.5,2746.6,2655.5,4309.1,5701.7,9505.3,10951.9,11283.1,15833.2,10650.4,11681.6,13364.3,12406,14127.5,17623.8,11663.1,10067.6,13795.1,15995.8,13985.1
Colorado,   Oil and gas extraction,Millions of current dollars,1012.1,777.2,783.4,1367.4,1523,1460.7,2949.1,4116.7,6776.2,7496.9,6912.5,10713.7,6685.2,7601.4,8657.5,7694.9,9617.6,12374.9,7808.1,7551,10185.8,11777.4,9795.6
Colorado,   Mining (except oil and gas),Millions of current dollars,665.8,816.1,837.2,809.6,836.8,892.2,990.3,1033.1,1799.7,1808,2093.1,2102.4,2292.2,2178.7,2158.3,1878,1731.9,1620.7,1293.1,1022,1262.4,1097.2,1235.7
Colorado,   Support activities for mining,Millions of current dollars,206.1,215.9,172.7,241.5,386.7,302.6,369.7,551.9,929.4,1647.1,2277.4,3017.1,1673,1901.4,2548.5,2833.1,2778,3628.2,2561.9,1494.7,2347,3121.2,2953.8
Colorado,  Utilities,Millions of current dollars,2054.1,1970.6,2187,2168.2,2339.7,2240.5,2478.1,2795.7,2872.7,3442.7,3083.2,3319.5,3292.8,3881.5,3989.2,3779.7,3729.9,4043.1,4055,3958.4,3909.9,3922.8,4533.8
Colorado,  Construction,Millions of current dollars,6937.1,8550.7,9688,11295.1,12030.7,11852.3,11558.7,12049.6,13187.1,13854.9,14277.2,13598.6,11457.7,9343.7,9500.2,10110.6,12411.3,14788.1,16511.8,18185.7,19913.6,21720.6,23342.3
Colorado,  Manufacturing,Millions of current dollars,14384.8,14524.6,14537.5,15864.1,14497.9,14876.9,14526.2,15773.7,16882.4,18295.1,19339.3,19301.7,19844.2,20206.5,20635.3,20868.7,21306.3,22334,23250.5,22804.9,22827.5,24057.1,25445.8
Colorado,   Durable goods manufacturing,Millions of current dollars,9646.9,9749,9521.6,10715.5,9097.4,9937.8,9517.7,10602.6,10955.8,12071,12659.5,11690,10970.1,12414.9,12788,13238.2,13885,13823.8,14340.3,14230.7,14870.8,15664.9,16361.8
Colorado,    Wood product manufacturing,Millions of current dollars,170.8,199.9,219.7,254.4,240.1,206.9,140.4,256,300.8,267.4,263.2,250.6,214.2,217,171.9,177.6,210.8,230.3,250.8,279.7,322.1,337.9,398.1
Colorado,    Nonmetallic mineral product manufacturing,Millions of current dollars,633.1,675.2,769.4,785.9,824.5,702.1,767.9,837.4,839.9,910.4,853.9,779.5,688.5,700.2,690.5,774.5,972,1006.4,1262.4,1278.6,1294.2,1421.2,1487.6
Colorado,    Primary metal manufacturing,Millions of current dollars,185.9,182.5,117,118.7,167,137.1,248.7,541.6,248.2,316,317.9,429,292.7,292.4,321.8,417.7,318.8,344.2,316.5,177.9,152.1,304.3,372.5
Colorado,    Fabricated metal product manufacturing,Millions of current dollars,1135.6,1228.5,1240.3,1278.2,1070,1139.3,1114,1068.3,1143.7,1150.4,1361.1,1283,1046.2,1089,1282.9,1341.2,1505.7,1507.9,1486.1,1514.7,1524.5,1681.2,1833.2
Colorado,    Machinery manufacturing,Millions of current dollars,710.5,890,708.4,709.2,706.8,747.4,652,683.8,762.8,858.7,1030.3,1245.3,1151.6,1264.1,1449.8,1179.8,1319.3,1191,1324.5,1328.2,1305.7,1457,1570
Colorado,    Computer and electronic product manufacturing,Millions of current dollars,4794.3,4480.4,4250.2,5118.5,3681.3,4461.3,4094.4,4465.1,4351.6,4805.6,5096.7,4277.6,4247.5,5231.4,5300.9,5856.4,5981,5667.3,5438.3,4847.5,5586.5,5589,5693.5
Colorado,"    Electrical equipment, appliance, and component manufacturing",Millions of current dollars,84.2,76.6,71,115.8,161.2,191,167.8,196.5,235.8,346.4,237.5,252.8,223.1,237.5,282.8,373,433.8,389.5,455.6,470.1,314,375.3,394
Colorado,"    Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,175.1,164.3,192.7,232.5,183.6,156.8,153.7,130.4,135.9,136.9,133.2,98.6,45.8,65.5,75.1,71.6,65.2,107.3,108.4,109.9,117.9,120.1,130
Colorado,    Other transportation equipment manufacturing,Millions of current dollars,789.2,803.4,771.5,813,806,796.5,847.1,1092.5,1464.6,1582.6,1570.2,1263.8,1088.7,1267.6,1169.4,1040.7,1115,1240.2,1643.6,1924.5,2027,2006.4,2095.3
Colorado,    Furniture and related product manufacturing,Millions of current dollars,282,346,369.2,310.3,306.7,385.4,362.1,386.9,430.9,456.2,413.9,358.1,311.3,275.9,282.1,324.6,356.1,414.7,534,532.3,502.7,535.1,580.9
Colorado,    Miscellaneous manufacturing,Millions of current dollars,686.2,702.3,812.1,978.7,950.3,1014,969.6,944.1,1041.5,1240.5,1381.8,1451.8,1660.5,1774.4,1760.9,1681.3,1607.3,1725,1520.1,1767.3,1724.1,1837.5,1806.6
Colorado,   Nondurable goods manufacturing,Millions of current dollars,4737.9,4775.6,5015.9,5148.7,5400.5,4939.1,5008.4,5171.1,5926.6,6224.1,6679.8,7611.7,8874.2,7791.7,7847.3,7630.5,7421.3,8510.2,8910.2,8574.2,7956.8,8392.2,9084
Colorado,    Food and beverage and tobacco product manufacturing,Millions of current dollars,1950.1,1928.8,2077,2106.5,2234.7,2177.9,2155,2077.4,2276.2,2508.4,3072.7,3286.2,3632,3320.2,3034.8,3348.9,3633.5,3560.6,3898.4,4220.5,4064.2,3767.6,4391.9
Colorado,    Textile mills and textile product mills,Millions of current dollars,94.7,106.3,122,140.7,128.5,143.7,84.6,144.2,142,146.8,155.5,171.9,148.2,134.6,115.2,141.5,145.7,139.8,201.8,101.2,87.4,78.8,75.1
Colorado,"    Apparel, leather, and allied product manufacturing",Millions of current dollars,196.2,267.3,238.8,354.1,337.3,156.3,117.4,72.2,62.7,51.2,53.5,58.1,41.4,33.5,35.4,38.2,43.5,42.5,44.2,48,50.4,54.2,41.8
Colorado,    Paper manufacturing,Millions of current dollars,268.9,154,207,185.7,178.8,177.8,217.7,194.2,199.1,173.6,148.3,124.2,133,158.2,135.2,137.5,149.4,102.6,106.2,111.5,111.2,150.3,162.5
Colorado,    Printing and related support activities,Millions of current dollars,570.7,461,558.5,586.6,624.9,601.4,595.2,628.5,692.7,689.6,583.3,570.4,474.4,466,460.5,399.3,410.3,441.9,443.2,462,418.5,446.5,437.4
Colorado,    Petroleum and coal products manufacturing,Millions of current dollars,216.3,296.9,172.1,182.9,223.4,262.7,462.9,738.6,1123.1,1078.9,1141.1,1622.3,1197.5,983.4,1050.9,1038,915.9,1633,1310.2,822.5,972.9,1099.1,1062.1
Colorado,    Chemical manufacturing,Millions of current dollars,941.2,1024.3,1073,1012.4,1097.4,981,822.4,881.7,942.5,1094.4,1090.7,1405.3,2808.1,2216.9,2591.9,2010.3,1546.8,1959.6,2179.8,2119.5,1555.5,1956,2035.2
Colorado,    Plastics and rubber products manufacturing,Millions of current dollars,499.8,537.1,567.5,579.8,575.4,438.3,553.3,434.3,488.4,481.3,434.6,373.2,439.6,479,423.2,516.7,576.4,630.3,726.5,689.2,696.6,839.8,877.9
Colorado,  Wholesale trade,Millions of current dollars,7999,8691.9,9112.6,10549.4,10362.7,10084.8,10157,10622.3,11567,12521.4,13723.8,14382.5,13399,14108.9,14704,15872,16720.8,17821.5,18712.5,18903.4,19809.9,20835.6,22207
Colorado,  Retail trade,Millions of current dollars,8890.1,9769.2,10393.6,11045.6,11712.3,11987.1,12219.7,12635.4,13346.4,13746.8,14138.6,13952.6,13612.7,13986.1,14143.4,14834.2,15434.2,16079.2,17089.8,18006.1,18732.8,19577.8,20446.1
Colorado,  Transportation and warehousing,Millions of current dollars,3960,4490,4496.9,4888.9,4611.6,4716.3,5139.1,5866.1,6495.8,5636.4,6766.4,6690.9,6470.8,6889,6869.7,7742.6,10009.2,11067.9,12161.7,11663.9,12054.6,13034.7,13513.9
Colorado,   Air transportation,Millions of current dollars,1359.8,1429.3,1467.4,1589.4,1351.2,1448.9,1345.1,1583.3,1972.4,1061.8,2028.5,1931.4,2000,2338.6,2184.2,2541.9,2977.2,3235.1,3477.7,3973.9,4326.1,4472.8,5082.5
Colorado,   Rail transportation,Millions of current dollars,368.3,405.7,397.6,408.3,394.7,375.4,408.2,444.8,528.1,602.6,664.1,772,669.9,663.9,703.9,826,725.3,769,758.7,655.6,667.6,706.1,688.1
Colorado,   Water transportation,Millions of current dollars,0.9,0.8,1.7,8.2,4.1,0.4,0.5,0.4,0.4,0.7,0.9,0.7,0.5,0.5,13.9,16,22.2,9.9,19.8,7,13.8,1.2,4
Colorado,   Truck transportation,Millions of current dollars,908,1041.1,1080.5,1143.2,1127.3,1137.2,1179.2,1290.1,1403,1513.8,1568.1,1580.4,1475.4,1527.7,1634.7,1749.7,1797.9,2006.8,2095.4,2027.6,2155,2360.9,2459.3
Colorado,   Transit and ground passenger transportation,Millions of current dollars,167.7,183.9,198.3,203.9,228.4,231.9,242.6,267.6,292.4,330.2,344.7,360.3,345.6,352.8,382.2,412.2,448.6,496.2,532.4,518.2,540.5,552.7,601.4
Colorado,   Pipeline transportation,Millions of current dollars,83.2,162.7,176,111.1,162.6,158.1,164.6,176.2,186.2,229.4,277.5,242.1,280.1,374.1,310,546.2,2386.3,2754.8,3297.7,2449.2,2308.5,2629.6,1927.8
Colorado,   Other transportation and support activities,Millions of current dollars,780.3,857.9,795.8,948.2,895.2,919.6,1303,1591.4,1638.5,1414.9,1439.8,1344.4,1236.7,1197.8,1227.3,1215,1231.9,1366.7,1546.5,1578,1468.9,1625.1,1901.9
Colorado,   Warehousing and storage,Millions of current dollars,291.9,408.6,379.7,476.7,448.2,444.8,495.9,512.4,474.8,482.9,442.9,459.7,462.8,433.4,413.5,435.7,419.9,429.6,433.5,454.5,574.1,686.3,848.9
Colorado,  Information,Millions of current dollars,10371.9,13729.6,16697,18123.2,17632.5,16904.6,16647.8,16073.4,16766.5,17554.5,19196.8,19411.4,18616.4,18827.9,18858.4,17997.9,19120.4,18982.5,18136.2,18040.5,18605.4,20859.3,22913.4
Colorado,   Publishing industries (except Internet),Millions of current dollars,3868.2,5473.6,6389.5,6160.6,6054,6291.1,6102.3,5891.2,6161,5699.5,6327.4,5947.8,5183.4,5252,5436.3,5300,5523.4,5218.5,5206.4,5473.2,6806,6542.1,7825.9
Colorado,   Motion picture and sound recording industries,Millions of current dollars,229.2,272.8,475.6,1055.6,1439,513.3,345.8,295.1,279,328.5,365.5,359.2,366.6,383.5,362.3,354.4,497.6,581.1,488.7,456.9,431.4,445.5,444.6
Colorado,   Broadcasting (except Internet) and telecommunications,Millions of current dollars,5559.4,7377.6,9272.7,10403.1,9182.4,8792,8950.3,8519,8997.7,10084.3,11364.3,11354.5,11277.9,11171.2,10580.9,10151.2,10699.7,10331.5,9403.2,8503,7493.8,9653.2,9440.8
Colorado,"   Data processing, hosting, and other information services",Millions of current dollars,715.2,605.6,559.1,503.9,957.1,1308.2,1249.4,1368,1328.8,1442.1,1139.5,1749.9,1788.5,2021.2,2478.8,2192.2,2399.8,2851.4,3037.9,3607.3,3874.3,4218.5,5202.1
Colorado,"  Finance, insurance, real estate, rental, and leasing",Millions of current dollars,27560.3,30537.3,33768.3,37020.1,40417.5,41603.8,42768.3,41554.7,43557.9,45741.7,49743.2,49537.5,50181.4,51753,54348.4,56844.4,58684.5,59810.5,63873.6,67783.5,70630.2,74518.6,79170.4
Colorado,   Finance and insurance,Millions of current dollars,7295,8492.4,9519.5,10685.7,11799,11813.1,12316.5,11892,13518.2,13751.9,14161.6,11803.2,13417.2,13678.5,13902.1,15646.4,15898.2,16383.8,17619.3,19025,18926.8,20774.6,21235.4
Colorado,"    Monetary Authorities- central bank, credit intermediation, and related services",Millions of current dollars,2600.4,3229.8,3638.1,3984.4,4455.3,5363,5499.6,5007.6,5308.3,5301.6,5061.3,4980.5,4994.3,5119,5460.4,6110.5,6230.4,6609,7098,7716.6,7962.4,8554.8,8843.6
Colorado,"    Securities, commodity contracts, and other financial investments and related activities",Millions of current dollars,1594.6,1708.4,1981.1,2357.7,2888.5,2244.4,2016.2,1974.7,2529.4,2898.3,2584.2,1392,2570.1,2588.5,2318.8,2990.1,3507.8,3241.9,3462,4109,3931.4,4723.5,4648.9
Colorado,    Insurance carriers and related activities,Millions of current dollars,3043.5,3434.3,3727.3,4179.2,4253.9,4019.4,4578.4,4603.1,5358,5208.3,6070.7,4815,5374,5452,5557,5883.2,5685.4,5979.9,6714,6952.1,6722.8,7223.9,7516.5
Colorado,"    Funds, trusts, and other financial vehicles",Millions of current dollars,56.6,119.9,173.1,164.5,201.3,186.4,222.4,306.6,322.4,343.7,445.5,615.7,478.8,519.1,565.9,662.5,474.6,553,345.3,247.3,310.2,272.5,226.4
Colorado,   Real estate and rental and leasing,Millions of current dollars,20265.3,22044.9,24248.7,26334.4,28618.5,29790.7,30451.8,29662.7,30039.7,31989.8,35581.5,37734.3,36764.2,38074.5,40446.3,41198.1,42786.3,43426.6,46254.3,48758.5,51703.4,53743.9,57935
Colorado,    Real estate,Millions of current dollars,16816.8,17793.9,19256.1,20807.7,22443.8,23688.6,24702.2,25085.4,26870.8,27410.8,29986.9,32095.5,32674.8,34335.1,36557.3,37271.2,39364.2,40284.9,42902,45300.9,48034.4,50271.2,53913.8
Colorado,    Rental and leasing services and lessors of nonfinancial intangible assets,Millions of current dollars,3448.6,4251,4992.6,5526.7,6174.7,6102,5749.5,4577.3,3169,4579,5594.7,5638.8,4089.4,3739.4,3889,3926.8,3422.1,3141.7,3352.3,3457.6,3669,3472.7,4021.1
Colorado,  Professional and business services,Millions of current dollars,15272.3,16761.8,19020.7,21811.8,22336.5,22122.7,23415.7,25496.9,27958.6,30258.4,33432.9,35629.9,34862.8,36405.5,37770.7,40759.4,41656.9,44011.6,46373.8,47517.5,51474.9,54833.2,59837
Colorado,"   Professional, scientific, and technical services",Millions of current dollars,9965.8,11057.7,12390.7,13874.5,14545.6,14404.7,15017.3,16069.1,17507.6,19006.2,21017.2,23104.8,22697.6,23570.1,24539.8,25797.4,27098.9,28408.1,29866.7,31227,33033.5,35790.3,39099.3
Colorado,    Legal services,Millions of current dollars,1213.7,1322.3,1414.3,1562.7,1716.7,1785.3,1888.1,2037.1,2265,2397.8,2642.8,2977.3,2799,2770.9,2941.9,3048.3,3058.8,3088.9,3234.1,3343.4,3513.4,3767.5,3997
Colorado,    Computer systems design and related services,Millions of current dollars,2398.6,2693.6,3320.5,3992.2,4007.1,3314,3382.6,3536.4,3793.7,4177.5,4692.6,5181.9,5306.8,5666,6084.4,6640.4,7279.2,7476.5,7712.9,8633.4,9120.6,10189,11006.5
Colorado,"    Miscellaneous professional, scientific, and technical services",Millions of current dollars,6353.4,7041.7,7655.9,8319.6,8821.8,9305.4,9746.7,10495.7,11448.9,12430.9,13681.9,14945.6,14591.8,15133.2,15513.5,16108.8,16760.9,17842.7,18919.8,19250.2,20399.5,21833.7,24095.8
Colorado,   Management of companies and enterprises,Millions of current dollars,1088.4,1291.6,1670,2349.8,1987.7,1965.7,2346.3,2969,3446.4,3894.7,4429,4348.3,4636.1,5076.5,5346,6486.1,5962.1,6385.2,6880.2,6327.9,7675.3,7463.8,8376.8
Colorado,   Administrative and support and waste management and remediation services,Millions of current dollars,4218.1,4412.6,4959.9,5587.5,5803.2,5752.4,6052.1,6458.8,7004.7,7357.5,7986.6,8176.8,7529.2,7758.9,7885,8475.9,8595.8,9218.3,9626.8,9962.6,10766.2,11579.1,12361
Colorado,    Administrative and support services,Millions of current dollars,3448.2,3646.4,4028.7,4612.7,4708.9,4576.8,4898.4,5436.8,5980.9,6548.2,7320.4,7533.9,6872.7,6923,7088.3,7707.3,7858.2,8400,8768,9092.5,9783.6,10440.3,11212.5
Colorado,    Waste management and remediation services,Millions of current dollars,769.9,766.2,931.2,974.8,1094.3,1175.6,1153.6,1022,1023.8,809.3,666.3,643,656.5,835.8,796.7,768.5,737.6,818.3,858.8,870.1,982.5,1138.8,1148.4
Colorado,"  Educational services, health care, and social assistance",Millions of current dollars,7690.6,8010.2,8465.2,9267.2,10314.5,11126.4,11898.7,12732,13326,14076.9,14975.7,16403.8,17684.3,18463.2,19097.6,20002.7,20561.6,21637.6,23102.2,24599.5,25524.6,26786.8,28095.4
Colorado,   Educational services,Millions of current dollars,729.6,762.4,896.4,1031.8,1155.3,1169.2,1304.2,1474.1,1570.5,1700.9,1793.7,1988.7,2204.6,2405.7,2457.6,2606.7,2695.3,2836.4,2899.4,3086.4,3168.8,3402.5,3611.5
Colorado,   Health care and social assistance,Millions of current dollars,6961,7247.8,7568.9,8235.4,9159.2,9957.2,10594.5,11257.9,11755.5,12376,13182,14415.1,15479.7,16057.5,16640,17396,17866.3,18801.2,20202.7,21513.1,22355.8,23384.3,24483.8
Colorado,    Ambulatory health care services,Millions of current dollars,3927.8,4073.1,4251.4,4604.1,5099.8,5516.7,5838.4,6131.2,6366.8,6651.4,7101.6,7748.6,8237.5,8614.6,9065.6,9420.9,9786.7,10422.2,11177.9,12093.8,12741.5,13410.4,14029.8
Colorado,    Hospitals,Millions of current dollars,1746.2,1799.6,1795.1,1965.4,2199.8,2430.5,2642.7,2929.1,3054.1,3281.4,3499.9,3861.4,4304.7,4403,4532.3,4817.6,4746.3,4896,5334.9,5619.3,5627.2,5738.5,5925
Colorado,    Nursing and residential care facilities,Millions of current dollars,724.6,752.6,814.8,889,974.9,1068.5,1108.5,1163.9,1220.1,1276.4,1336.2,1452,1562.5,1616,1646.2,1676.5,1729.9,1777,1867.1,1962,2001.3,2069.5,2176.3
Colorado,    Social assistance,Millions of current dollars,562.4,622.5,707.6,776.9,884.6,941.5,1005,1033.7,1114.4,1166.8,1244.3,1353.1,1375,1424,1395.9,1481,1603.4,1705.9,1822.8,1838,1985.8,2165.9,2352.8
Colorado,"  Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,5717.6,6125,6823.6,7539.4,7734.9,8143.5,8151.1,8499.6,9357.6,9875.7,10364.1,10754.3,10399.8,10751.8,11349.6,12085.9,13569.3,14470.6,16272.9,17224.1,18412.2,19291.4,20064.8
Colorado,"   Arts, entertainment, and recreation",Millions of current dollars,1733.9,1815.5,1977.3,2196.3,2145.1,2319.1,2302,2115.3,2375.6,2476.3,2598.5,2787.5,2816.8,2974.5,3127,3265,4175.2,4793.8,5401.4,5783.3,6052.6,6190.1,5969.3
Colorado,"    Performing arts, spectator sports, museums, and related activities",Millions of current dollars,645.8,714.5,779.8,849,934.3,1022.6,986.8,771.5,881.1,943,1018.9,1184.1,1260,981,1043.5,1126.9,1749.4,2002.9,2195.2,2404.6,2574.4,2762,2675
Colorado,"    Amusement, gambling, and recreation industries",Millions of current dollars,1088.1,1101,1197.5,1347.3,1210.8,1296.5,1315.2,1343.7,1494.5,1533.4,1579.6,1603.3,1556.7,1993.5,2083.5,2138.1,2425.9,2790.9,3206.1,3378.7,3478.2,3428.1,3294.3
Colorado,   Accommodation and food services,Millions of current dollars,3983.7,4309.5,4846.3,5343.1,5589.8,5824.4,5849.1,6384.4,6981.9,7399.4,7765.6,7966.8,7583.1,7777.2,8222.6,8820.9,9394,9676.9,10871.5,11440.8,12359.6,13101.4,14095.6
Colorado,    Accommodation,Millions of current dollars,1373.7,1456.7,1657.3,1841.2,1841.7,1884.9,1874.9,2101.6,2203.8,2286.6,2385.1,2612.4,2320.4,2474,2736.2,2913.3,3093.3,2804.5,3087,3114.1,3396.7,3657.3,3999.1
Colorado,    Food services and drinking places,Millions of current dollars,2610,2852.7,3189,3501.9,3748.1,3939.5,3974.2,4282.8,4778.2,5112.8,5380.5,5354.4,5262.7,5303.3,5486.4,5907.6,6300.7,6872.3,7784.6,8326.7,8962.9,9444.1,10096.5
Colorado,  Other services (except government and government enterprises),Millions of current dollars,3717.8,4169.2,4444.3,4782.2,4638.6,4967.9,5067.4,5238.5,5474.9,5682.2,5857.5,5950.7,5812,5806.1,5917.4,6250.9,6495.8,6929.7,7312,7580.6,7934.2,8528.4,8954.3
Colorado, Government and government enterprises,Millions of current dollars,18968.6,19658.1,20809.7,21804.9,23481.3,25218.8,26215,27071.4,28386.5,29048.5,29791.3,31948.7,32920.9,33935.4,34199.2,34721.3,35665.6,37254.1,39462.8,40999.5,42950.5,45032.6,47261
Colorado,  Federal civilian,Millions of current dollars,4472.5,4559.6,4757.4,5096.7,5173.8,5444.3,5713.3,6021.9,6182.6,6385.5,6625.3,6806.5,6999.5,7387.5,7540.1,7612.6,7441.6,7747.5,8164.6,8483.1,8822.2,9191.2,9412.6
